condition,view,cut,worker_a,worker_b,common_images,common_buildings,rate_a,rate_b,mean_paired_difference
semi,count_only,0.0,W029,W033,18,10,0.0,0.0,0.0
semi,count_only,0.0,W029,W034,18,10,0.0,0.0,0.0
semi,count_only,0.0,W029,W035,18,10,0.0,0.0,0.0
semi,count_only,0.0,W029,W036,17,9,0.0,0.0,0.0
semi,count_only,0.0,W029,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W030,W031,18,10,0.0,0.05555555555555555,-0.05555555555555555
semi,count_only,0.0,W030,W032,18,10,0.0,0.05555555555555555,-0.05555555555555555
semi,count_only,0.0,W030,W033,18,10,0.0,0.0,0.0
semi,count_only,0.0,W030,W034,18,10,0.0,0.0,0.0
semi,count_only,0.0,W030,W035,18,10,0.0,0.0,0.0
semi,count_only,0.0,W030,W036,17,9,0.0,0.0,0.0
semi,count_only,0.0,W030,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W031,W032,18,10,0.05555555555555555,0.05555555555555555,0.0
semi,count_only,0.0,W031,W033,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,count_only,0.0,W031,W034,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,count_only,0.0,W031,W035,19,10,0.05263157894736842,0.0,0.05263157894736842
semi,count_only,0.0,W031,W036,18,9,0.1111111111111111,0.0,0.1111111111111111
semi,count_only,0.0,W031,W037,17,10,0.058823529411764705,0.058823529411764705,0.0
semi,count_only,0.0,W032,W033,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,count_only,0.0,W032,W034,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,count_only,0.0,W032,W035,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,count_only,0.0,W032,W036,17,9,0.058823529411764705,0.0,0.058823529411764705
semi,count_only,0.0,W032,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W033,W034,18,10,0.0,0.0,0.0
semi,count_only,0.0,W033,W035,18,10,0.0,0.0,0.0
semi,count_only,0.0,W033,W036,17,9,0.0,0.0,0.0
semi,count_only,0.0,W033,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W034,W035,18,10,0.0,0.0,0.0
semi,count_only,0.0,W034,W036,17,9,0.0,0.0,0.0
semi,count_only,0.0,W034,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W035,W036,17,9,0.0,0.0,0.0
semi,count_only,0.0,W035,W037,17,10,0.0,0.058823529411764705,-0.058823529411764705
semi,count_only,0.0,W036,W037,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W001,W002,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W006,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W008,17,9,0.29411764705882354,0.058823529411764705,0.23529411764705882
semi,split_fixed,9.0,W001,W010,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W011,18,9,0.2777777777777778,0.1111111111111111,0.16666666666666666
semi,split_fixed,9.0,W001,W012,18,9,0.3333333333333333,0.2777777777777778,0.05555555555555555
semi,split_fixed,9.0,W001,W013,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W014,19,9,0.3157894736842105,0.0,0.3157894736842105
semi,split_fixed,9.0,W001,W015,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W017,15,8,0.2,0.0,0.2
semi,split_fixed,9.0,W001,W018,18,9,0.3333333333333333,0.0,0.3333333333333333
semi,split_fixed,9.0,W001,W021,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W027,17,9,0.29411764705882354,0.058823529411764705,0.23529411764705882
semi,split_fixed,9.0,W001,W028,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W029,17,9,0.29411764705882354,0.11764705882352941,0.17647058823529413
semi,split_fixed,9.0,W001,W030,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W031,19,9,0.3157894736842105,0.21052631578947367,0.10526315789473684
semi,split_fixed,9.0,W001,W032,17,9,0.29411764705882354,0.11764705882352941,0.17647058823529413
semi,split_fixed,9.0,W001,W033,17,9,0.29411764705882354,0.0,0.29411764705882354
semi,split_fixed,9.0,W001,W034,17,9,0.29411764705882354,0.23529411764705882,0.058823529411764705
semi,split_fixed,9.0,W001,W035,17,9,0.29411764705882354,0.11764705882352941,0.17647058823529413
semi,split_fixed,9.0,W001,W036,17,8,0.23529411764705882,0.0,0.23529411764705882
semi,split_fixed,9.0,W001,W037,16,9,0.3125,0.25,0.0625
semi,split_fixed,9.0,W002,W006,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W008,18,10,0.0,0.05555555555555555,-0.05555555555555555
semi,split_fixed,9.0,W002,W010,19,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W011,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W002,W012,18,10,0.0,0.2777777777777778,-0.2777777777777778
semi,split_fixed,9.0,W002,W013,19,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W014,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W015,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W017,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W018,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W002,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W029,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W002,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W002,W032,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W002,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W002,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W002,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W002,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W006,W008,18,10,0.0,0.05555555555555555,-0.05555555555555555
semi,split_fixed,9.0,W006,W010,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W011,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W012,18,10,0.0,0.2777777777777778,-0.2777777777777778
semi,split_fixed,9.0,W006,W013,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W014,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W015,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W017,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W018,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W006,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W006,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W006,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W008,W010,19,10,0.05263157894736842,0.0,0.05263157894736842
semi,split_fixed,9.0,W008,W011,18,10,0.05555555555555555,0.1111111111111111,-0.05555555555555555
semi,split_fixed,9.0,W008,W012,18,10,0.05555555555555555,0.2777777777777778,-0.2222222222222222
semi,split_fixed,9.0,W008,W013,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W014,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W015,19,10,0.05263157894736842,0.0,0.05263157894736842
semi,split_fixed,9.0,W008,W017,16,9,0.0625,0.0,0.0625
semi,split_fixed,9.0,W008,W018,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W021,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W027,18,10,0.05555555555555555,0.1111111111111111,-0.05555555555555555
semi,split_fixed,9.0,W008,W028,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W029,18,10,0.05555555555555555,0.1111111111111111,-0.05555555555555555
semi,split_fixed,9.0,W008,W030,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W031,19,10,0.05263157894736842,0.10526315789473684,-0.05263157894736842
semi,split_fixed,9.0,W008,W032,18,10,0.05555555555555555,0.1111111111111111,-0.05555555555555555
semi,split_fixed,9.0,W008,W033,18,10,0.05555555555555555,0.0,0.05555555555555555
semi,split_fixed,9.0,W008,W034,18,10,0.05555555555555555,0.2222222222222222,-0.16666666666666666
semi,split_fixed,9.0,W008,W035,19,10,0.05263157894736842,0.10526315789473684,-0.05263157894736842
semi,split_fixed,9.0,W008,W036,17,9,0.058823529411764705,0.0,0.058823529411764705
semi,split_fixed,9.0,W008,W037,17,10,0.058823529411764705,0.23529411764705882,-0.17647058823529413
semi,split_fixed,9.0,W010,W011,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W010,W012,18,10,0.0,0.2777777777777778,-0.2777777777777778
semi,split_fixed,9.0,W010,W013,19,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W014,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W015,19,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W017,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W018,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W010,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W029,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W010,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W031,19,10,0.0,0.10526315789473684,-0.10526315789473684
semi,split_fixed,9.0,W010,W032,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W010,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W010,W035,19,10,0.0,0.10526315789473684,-0.10526315789473684
semi,split_fixed,9.0,W010,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W010,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W011,W012,18,10,0.1111111111111111,0.2777777777777778,-0.16666666666666666
semi,split_fixed,9.0,W011,W013,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W014,19,10,0.10526315789473684,0.0,0.10526315789473684
semi,split_fixed,9.0,W011,W015,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W017,16,9,0.125,0.0,0.125
semi,split_fixed,9.0,W011,W018,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W021,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W027,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W011,W028,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W029,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W011,W030,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W031,19,10,0.10526315789473684,0.15789473684210525,-0.05263157894736842
semi,split_fixed,9.0,W011,W032,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W011,W033,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W034,18,10,0.1111111111111111,0.2222222222222222,-0.1111111111111111
semi,split_fixed,9.0,W011,W035,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W011,W036,18,9,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W011,W037,17,10,0.11764705882352941,0.23529411764705882,-0.11764705882352941
semi,split_fixed,9.0,W012,W013,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W014,19,10,0.2631578947368421,0.0,0.2631578947368421
semi,split_fixed,9.0,W012,W015,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W017,16,9,0.1875,0.0,0.1875
semi,split_fixed,9.0,W012,W018,19,10,0.2631578947368421,0.0,0.2631578947368421
semi,split_fixed,9.0,W012,W021,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W027,18,10,0.2777777777777778,0.1111111111111111,0.16666666666666666
semi,split_fixed,9.0,W012,W028,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W029,18,10,0.2777777777777778,0.1111111111111111,0.16666666666666666
semi,split_fixed,9.0,W012,W030,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W031,19,10,0.2631578947368421,0.15789473684210525,0.10526315789473684
semi,split_fixed,9.0,W012,W032,18,10,0.2777777777777778,0.1111111111111111,0.16666666666666666
semi,split_fixed,9.0,W012,W033,18,10,0.2777777777777778,0.0,0.2777777777777778
semi,split_fixed,9.0,W012,W034,18,10,0.2777777777777778,0.2222222222222222,0.05555555555555555
semi,split_fixed,9.0,W012,W035,18,10,0.2777777777777778,0.1111111111111111,0.16666666666666666
semi,split_fixed,9.0,W012,W036,17,9,0.23529411764705882,0.0,0.23529411764705882
semi,split_fixed,9.0,W012,W037,17,10,0.29411764705882354,0.23529411764705882,0.058823529411764705
semi,split_fixed,9.0,W013,W014,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W015,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W017,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W018,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W013,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W029,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W013,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W013,W032,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W013,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W013,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W013,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W013,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W014,W015,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W017,17,10,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W018,20,11,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W014,W028,19,11,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W014,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W031,20,10,0.0,0.2,-0.2
semi,split_fixed,9.0,W014,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W014,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W034,19,11,0.0,0.2631578947368421,-0.2631578947368421
semi,split_fixed,9.0,W014,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W014,W036,18,9,0.0,0.0,0.0
semi,split_fixed,9.0,W014,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W015,W017,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W018,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W015,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W015,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W031,19,10,0.0,0.10526315789473684,-0.10526315789473684
semi,split_fixed,9.0,W015,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W015,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W015,W035,19,10,0.0,0.10526315789473684,-0.10526315789473684
semi,split_fixed,9.0,W015,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W015,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W017,W018,17,10,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W021,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W027,16,9,0.0,0.0625,-0.0625
semi,split_fixed,9.0,W017,W028,17,10,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W029,16,9,0.0,0.0625,-0.0625
semi,split_fixed,9.0,W017,W030,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W031,16,9,0.0,0.0625,-0.0625
semi,split_fixed,9.0,W017,W032,16,9,0.0,0.125,-0.125
semi,split_fixed,9.0,W017,W033,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W034,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W017,W035,16,9,0.0,0.0625,-0.0625
semi,split_fixed,9.0,W017,W036,16,9,0.0,0.0,0.0
semi,split_fixed,9.0,W017,W037,15,9,0.0,0.13333333333333333,-0.13333333333333333
semi,split_fixed,9.0,W018,W021,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W018,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W018,W028,19,11,0.0,0.0,0.0
semi,split_fixed,9.0,W018,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W018,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W018,W031,19,10,0.0,0.15789473684210525,-0.15789473684210525
semi,split_fixed,9.0,W018,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W018,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W018,W034,19,11,0.0,0.2631578947368421,-0.2631578947368421
semi,split_fixed,9.0,W018,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W018,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W018,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W021,W027,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W021,W028,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W021,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W021,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W021,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W021,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W021,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W021,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W021,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W021,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W021,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W027,W028,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W027,W029,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W027,W030,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W027,W031,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W027,W032,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W027,W033,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W027,W034,18,10,0.1111111111111111,0.2222222222222222,-0.1111111111111111
semi,split_fixed,9.0,W027,W035,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W027,W036,17,9,0.058823529411764705,0.0,0.058823529411764705
semi,split_fixed,9.0,W027,W037,17,10,0.11764705882352941,0.23529411764705882,-0.11764705882352941
semi,split_fixed,9.0,W028,W029,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W028,W030,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W028,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W028,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W028,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W028,W034,19,11,0.0,0.2631578947368421,-0.2631578947368421
semi,split_fixed,9.0,W028,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W028,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W028,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W029,W030,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W029,W031,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W029,W032,19,10,0.15789473684210525,0.15789473684210525,0.0
semi,split_fixed,9.0,W029,W033,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W029,W034,18,10,0.1111111111111111,0.2222222222222222,-0.1111111111111111
semi,split_fixed,9.0,W029,W035,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W029,W036,17,9,0.058823529411764705,0.0,0.058823529411764705
semi,split_fixed,9.0,W029,W037,17,10,0.11764705882352941,0.23529411764705882,-0.11764705882352941
semi,split_fixed,9.0,W030,W031,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W030,W032,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W030,W033,18,10,0.0,0.0,0.0
semi,split_fixed,9.0,W030,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W030,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W030,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W030,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W031,W032,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W031,W033,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W031,W034,18,10,0.1111111111111111,0.2222222222222222,-0.1111111111111111
semi,split_fixed,9.0,W031,W035,19,10,0.10526315789473684,0.10526315789473684,0.0
semi,split_fixed,9.0,W031,W036,18,9,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W031,W037,17,10,0.11764705882352941,0.23529411764705882,-0.11764705882352941
semi,split_fixed,9.0,W032,W033,18,10,0.1111111111111111,0.0,0.1111111111111111
semi,split_fixed,9.0,W032,W034,18,10,0.1111111111111111,0.2222222222222222,-0.1111111111111111
semi,split_fixed,9.0,W032,W035,18,10,0.1111111111111111,0.1111111111111111,0.0
semi,split_fixed,9.0,W032,W036,17,9,0.11764705882352941,0.0,0.11764705882352941
semi,split_fixed,9.0,W032,W037,17,10,0.058823529411764705,0.23529411764705882,-0.17647058823529413
semi,split_fixed,9.0,W033,W034,18,10,0.0,0.2222222222222222,-0.2222222222222222
semi,split_fixed,9.0,W033,W035,18,10,0.0,0.1111111111111111,-0.1111111111111111
semi,split_fixed,9.0,W033,W036,17,9,0.0,0.0,0.0
semi,split_fixed,9.0,W033,W037,17,10,0.0,0.23529411764705882,-0.23529411764705882
semi,split_fixed,9.0,W034,W035,18,10,0.2222222222222222,0.1111111111111111,0.1111111111111111
semi,split_fixed,9.0,W034,W036,17,9,0.17647058823529413,0.0,0.17647058823529413
semi,split_fixed,9.0,W034,W037,17,10,0.23529411764705882,0.23529411764705882,0.0
semi,split_fixed,9.0,W035,W036,17,9,0.058823529411764705,0.0,0.058823529411764705
semi,split_fixed,9.0,W035,W037,17,10,0.11764705882352941,0.23529411764705882,-0.11764705882352941
