population,inference_role,threshold,base_task_id,building_id,common_k,manual_subset_count,manual_unique_partition_count,manual_nonunique_or_not_evaluable_count,manual_shannon_entropy,manual_gini_simpson,manual_largest_mode_share,manual_supported_multimodality,manual_mode_count,manual_pairwise_correspondence_disagreement,manual_pairwise_metric_dissimilarity_all,semi_subset_count,semi_unique_partition_count,semi_nonunique_or_not_evaluable_count,semi_shannon_entropy,semi_gini_simpson,semi_largest_mode_share,semi_supported_multimodality,semi_mode_count,semi_pairwise_correspondence_disagreement,semi_pairwise_metric_dissimilarity_all,delta_shannon_entropy,delta_gini_simpson,delta_largest_mode_share,delta_supported_multimodality,delta_mode_count,delta_pairwise_correspondence_disagreement,delta_pairwise_metric_dissimilarity_all
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,4,15,15,0,0.0,0.0,1.0,0.0,1.0,0.004483080201310075,0.004483080201310075,1,1,0,0.0,0.0,1.0,0.0,1.0,0.025077453695453205,0.025077453695453205,0.0,0.0,0.0,0.0,0.0,0.02059437349414313,0.02059437349414313
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.005937774538859075,0.05777655381684175,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.008111898705936168,0.017378372445117984,0.0,0.0,0.0,0.0,0.0,0.002174124167077093,-0.04039818137172377
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,4,5,5,0,0.9704060527839233,0.6,0.5,0.2,2.8,0.04374672020664089,0.04462917367495567,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.059569099240641354,0.059569099240641354,-0.40807090816511504,-0.22499999999999998,0.25,-0.2,-0.7999999999999998,0.015822379034000467,0.014939925565685686
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,4,15,15,0,1.2476649250079013,0.7,0.35,0.0,3.6,0.0036219067661911186,0.016197090441383583,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005316256617738564,0.005316256617738564,-1.2476649250079013,-0.7,0.65,0.0,-2.6,0.0016943498515474458,-0.01088083382364502
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,5,21,21,0,0.5587686145464019,0.38095238095238093,0.7142857142857144,0.47619047619047616,1.9523809523809523,0.007034712246466797,0.014435846923525706,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.004284352074878928,0.005038104903967888,-0.05836619100821405,-0.06095238095238109,0.08571428571428563,-0.47619047619047616,0.04761904761904767,-0.0027503601715878692,-0.009397742019557818
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,5,5,0,0.0,0.0,1.0,0.0,1.0,0.009682221504514666,0.009682221504514666,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.014348442024363731,0.02145826432407899,0.5623351446188083,0.375,-0.25,0.0,1.0,0.004666220519849065,0.011776042819564325
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,4,5,5,0,0.848766520351474,0.525,0.6,0.0,2.6,0.008568485116204968,0.04176521893214848,1,1,0,0.0,0.0,1.0,0.0,1.0,0.010041657173478546,0.010041657173478546,-0.848766520351474,-0.525,0.4,0.0,-1.6,0.0014731720572735783,-0.03172356175866994
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,5,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005978369074791656,0.005978369074791656,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.001644433235071463,0.01568593913561008,0.5004024235381879,0.31999999999999984,-0.19999999999999996,0.0,1.0,-0.004333935839720193,0.009707570060818425
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.95,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,4,5,5,0,0.6408223661834905,0.45,0.6,0.6,2.0,0.009605107793644064,0.024843216869863193,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005774179315329364,0.005774179315329364,-0.6408223661834905,-0.45,0.4,-0.6,-1.0,-0.0038309284783146994,-0.01906903755453383
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,15,15,0,0.7158003854659982,0.45,0.6666666666666666,0.0,2.3333333333333335,0.003032049760211523,0.017460004997885217,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7158003854659982,-0.45,0.33333333333333337,0.0,-1.3333333333333335,-0.003032049760211523,-0.017460004997885217
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,4,5,5,0,0.848766520351474,0.525,0.6,0.0,2.6,0.011269740447171994,0.020693587549895455,1,1,0,1.0397207708399179,0.625,0.5,0.0,3.0,0.0,0.005227844459091487,0.19095425048844383,0.09999999999999998,-0.09999999999999998,0.0,0.3999999999999999,-0.011269740447171994,-0.015465743090803969
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,4,5,5,0,0.44986811569504664,0.3,0.8,0.0,1.8,0.007915825127319993,0.027846488492137455,1,1,0,0.0,0.0,1.0,0.0,1.0,0.008113507750688679,0.008113507750688679,-0.44986811569504664,-0.3,0.19999999999999996,0.0,-0.8,0.0001976826233686859,-0.019732980741448775
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,4,5,5,0,0.0,0.0,1.0,0.0,1.0,0.011650089985680257,0.011650089985680257,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.011917001889054831,0.027300831150918265,0.5623351446188083,0.375,-0.25,0.0,1.0,0.0002669119033745747,0.015650741165238007
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,15,15,0,0.8749289275397013,0.55,0.55,0.2,2.6,0.029674390410925743,0.03257003249294857,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.009241998286000289,0.02254801148589027,-0.312593782920893,-0.17500000000000004,0.19999999999999996,-0.2,-0.6000000000000001,-0.020432392124925453,-0.010022021007058301
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,4,1,1,0,1.3862943611198906,0.75,0.25,0.0,4.0,,0.06191884460081548,1,1,0,1.0397207708399179,0.625,0.5,0.0,3.0,0.0009514400245469457,0.02116494961231913,-0.3465735902799727,-0.125,0.25,0.0,-1.0,,-0.04075389498849635
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,4,15,15,0,0.9704060527839232,0.6,0.5,0.2,2.8,0.008342344041986601,0.0247319782937226,1,1,0,1.0397207708399179,0.625,0.5,0.0,3.0,0.00533636599433418,0.021104977417494047,0.06931471805599465,0.025000000000000022,0.0,-0.2,0.20000000000000018,-0.0030059780476524214,-0.0036270008762285533
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,4,5,5,0,0.848766520351474,0.525,0.6,0.0,2.6,0.007133263025586478,0.021283055370494207,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.009164314106124394,0.026905019736652398,-0.28643137573266575,-0.15000000000000002,0.15000000000000002,0.0,-0.6000000000000001,0.0020310510805379156,0.005621964366158191
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,5,5,0,0.0,0.0,1.0,0.0,1.0,0.008593130927425151,0.008593130927425151,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0006391802884521125,0.0006391802884521125,0.0,0.0,0.0,0.0,0.0,-0.007953950638973039,-0.007953950638973039
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,5,1,1,0,0.0,0.0,1.0,0.0,1.0,0.01360754627483357,0.01360754627483357,1,1,0,0.0,0.0,1.0,0.0,1.0,0.009486227567697547,0.009486227567697547,0.0,0.0,0.0,0.0,0.0,-0.004121318707136024,-0.004121318707136024
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,4,5,5,0,0.0,0.0,1.0,0.0,1.0,0.012248938320233438,0.012248938320233438,1,1,0,1.3862943611198906,0.75,0.25,0.0,4.0,,0.05367688616884264,1.3862943611198906,0.75,-0.75,0.0,3.0,,0.0414279478486092
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,4,15,15,0,0.0,0.0,1.0,0.0,1.0,0.006565335763284272,0.006565335763284272,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.008414037174088581,0.01966153839533208,0.5623351446188083,0.375,-0.25,0.0,1.0,0.0018487014108043093,0.013096202632047808
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,3,10,10,0,0.38190850097688767,0.26666666666666666,0.8,0.0,1.6,0.010307744345572894,0.014500169966424125,1,1,0,0.0,0.0,1.0,0.0,1.0,0.006165714521627545,0.006165714521627545,-0.38190850097688767,-0.26666666666666666,0.19999999999999996,0.0,-0.6000000000000001,-0.004142029823945349,-0.008334455444796579
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,4,15,15,0,0.0,0.0,1.0,0.0,1.0,0.012380825589329656,0.012380825589329656,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.016666253308357176,0.037091849643238584,0.5623351446188083,0.375,-0.25,0.0,1.0,0.0042854277190275195,0.024711024053908928
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,5,5,0,0.44986811569504664,0.3,0.8,0.0,1.8,0.004811326417507181,0.0075324320267953215,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.0,0.0062556966145833615,0.11246702892376165,0.07500000000000001,-0.050000000000000044,0.0,0.19999999999999996,-0.004811326417507181,-0.00127673541221196
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,5,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.02153808026844556,0.02153808026844556,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.008653805675770879,0.017871909041236277,0.0,0.0,0.0,0.0,0.0,-0.01288427459267468,-0.003666171227209282
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,4,15,15,0,0.0,0.0,1.0,0.0,1.0,0.004483080201310075,0.004483080201310075,1,0,1,,,,,,0.025077453695453205,0.025077453695453205,,,,,,0.02059437349414313,0.02059437349414313
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.005937774538859075,0.05777655381684175,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.008111898705936168,0.017378372445117984,0.0,0.0,0.0,0.0,0.0,0.002174124167077093,-0.04039818137172377
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,4,5,5,0,1.3862943611198906,0.75,0.25,0.0,4.0,0.04374672020664089,0.04462917367495567,1,1,0,1.0397207708399179,0.625,0.5,0.0,3.0,0.059569099240641354,0.059569099240641354,-0.3465735902799727,-0.125,0.25,0.0,-1.0,0.015822379034000467,0.014939925565685686
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,4,15,15,0,1.2476649250079013,0.7,0.35,0.0,3.6,0.0036219067661911186,0.016197090441383583,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005316256617738564,0.005316256617738564,-1.2476649250079013,-0.7,0.65,0.0,-2.6,0.0016943498515474458,-0.01088083382364502
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,5,21,21,0,0.5587686145464019,0.38095238095238093,0.7142857142857144,0.47619047619047616,1.9523809523809523,0.007034712246466797,0.014435846923525706,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.004284352074878928,0.005038104903967888,-0.05836619100821405,-0.06095238095238109,0.08571428571428563,-0.47619047619047616,0.04761904761904767,-0.0027503601715878692,-0.009397742019557818
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,5,5,0,0.0,0.0,1.0,0.0,1.0,0.009682221504514666,0.009682221504514666,1,1,0,0.5623351446188083,0.375,0.75,0.0,2.0,0.014348442024363731,0.02145826432407899,0.5623351446188083,0.375,-0.25,0.0,1.0,0.004666220519849065,0.011776042819564325
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,4,5,5,0,0.848766520351474,0.525,0.6,0.0,2.6,0.008568485116204968,0.04176521893214848,1,1,0,0.0,0.0,1.0,0.0,1.0,0.010041657173478546,0.010041657173478546,-0.848766520351474,-0.525,0.4,0.0,-1.6,0.0014731720572735783,-0.03172356175866994
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,5,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005978369074791656,0.005978369074791656,1,1,0,0.5004024235381879,0.31999999999999984,0.8,0.0,2.0,0.001644433235071463,0.01568593913561008,0.5004024235381879,0.31999999999999984,-0.19999999999999996,0.0,1.0,-0.004333935839720193,0.009707570060818425
all_canonical_planned,primary_data_mining_inclusive_descriptive,0.97,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,4,5,5,0,0.6408223661834905,0.45,0.6,0.6,2.0,0.009605107793644064,0.024843216869863193,1,1,0,0.0,0.0,1.0,0.0,1.0,0.005774179315329364,0.005774179315329364,-0.6408223661834905,-0.45,0.4,-0.6,-1.0,-0.0038309284783146994,-0.01906903755453383
